input_weights_mean,input_weights_var,output_weights_mean,output_weights_var,bias,pre_activation_mean,pre_activation_var,post_activation_mean,post_activation_var,input_weight_grads_mean,input_weight_grads_var,output_weight_grads_mean,output_weight_grads_var,pre_activation_grad_mean,pre_activation_grad_var,post_activation_grad_mean,post_activation_grad_var,best_test_loss
0.4943161606788635,1.0048378705978394,4.251003742218018,0.0,3.6020848751068115,,,,,-6.9200921058654785,822.5396728515625,-98.07926940917969,0.0,,,,,543.9583132324219
-0.5220964550971985,1.1922982931137085,-3.946485757827759,0.0,3.499344825744629,,,,,-1.1707909107208252,792.0179443359375,41.85330581665039,0.0,,,,,545.8108034667969
0.5063318014144897,1.144855260848999,4.1075921058654785,0.0,3.5443098545074463,,,,,-6.788581848144531,314.4783630371094,-49.34808349609375,0.0,,,,,119.33846240234375
0.4974815249443054,1.1199346780776978,4.3588547706604,0.0,3.3037703037261963,0.36403506994247437,63.99507141113281,3.3597898483276367,23.450218200683594,0.9157142639160156,470.32440185546875,85.83088684082031,0.0,0.861681342124939,3.0903589725494385,0.688285768032074,7.143319606781006,546.4484221191407
0.5949856638908386,1.4605906009674072,4.011166095733643,0.0,3.6748669147491455,,,,,2.2750322818756104,292.83160400390625,105.56745910644531,0.0,,,,,117.52299523925781
-0.4322749674320221,1.0039095878601074,-4.271120071411133,0.0,3.4212327003479004,1.7364012002944946,60.051292419433594,4.050891876220703,26.780887603759766,7.0464768409729,1653.0501708984375,162.72447204589844,0.0,0.44672510027885437,4.157646656036377,0.33981627225875854,7.169561386108398,125.16439379882813
-0.6120127439498901,1.672713279724121,-3.8500988483428955,0.0,3.101292848587036,1.069077730178833,95.52104949951172,4.534636497497559,34.90705871582031,1.5479536056518555,387.92926025390625,-15.122913360595703,0.0,-0.05240850895643234,1.9186211824417114,-0.7814341187477112,6.457594871520996,542.1781228027344
-0.5278715491294861,1.3708524703979492,-3.8891220092773438,0.0,3.437753677368164,,,,,-1.2618848085403442,418.50836181640625,-11.697792053222656,0.0,,,,,541.0074797363282
-0.5063015222549438,1.0802443027496338,-3.729142904281616,0.0,2.4306931495666504,,,,,-4.8074188232421875,199.530029296875,-44.70940017700195,0.0,,,,,504.46790307617186
-0.5573164224624634,1.3547801971435547,-3.687541961669922,0.0,2.2652382850646973,,,,,-6.269187927246094,507.50848388671875,-83.6182861328125,0.0,,,,,506.26627416992187
-0.35024234652519226,0.8571324348449707,-3.8103060722351074,0.0,3.2665820121765137,,,,,-1.537479043006897,449.30755615234375,6.08769416809082,0.0,,,,,503.26813134765627
0.7101985216140747,1.839250922203064,4.5994553565979,0.0,3.9371285438537598,,,,,-2.6185874938964844,716.6661987304688,69.68246459960938,0.0,,,,,502.347880859375
0.5913224220275879,1.443174958229065,4.733330726623535,0.0,4.198704719543457,,,,,4.242318153381348,373.4518127441406,39.28413009643555,0.0,,,,,503.7782624511719
-0.3782077729701996,0.8610116243362427,-3.7876527309417725,0.0,3.0980265140533447,,,,,2.113379955291748,982.2169189453125,108.87875366210938,0.0,,,,,104.79008117675781
-0.516146183013916,1.1395022869110107,-3.5925514698028564,0.0,2.511370897293091,1.199057698249817,65.67509460449219,3.8452982902526855,26.559049606323242,7.969384670257568,587.6080322265625,62.29806137084961,0.0,0.4773719310760498,1.5051450729370117,0.25418856739997864,3.7138094902038574,506.65340258789064
0.5581313967704773,1.4831739664077759,4.7933549880981445,0.0,4.24888801574707,,,,,6.380349159240723,771.5888061523438,98.54022979736328,0.0,,,,,506.05342822265624
-0.4402827322483063,0.8412208557128906,-3.812096118927002,0.0,2.743621587753296,,,,,3.432730197906494,521.0734252929688,37.97394561767578,0.0,,,,,478.83535571289065
-0.507931113243103,1.1528923511505127,-3.8128843307495117,0.0,2.2954349517822266,,,,,-0.8181735873222351,292.8340759277344,-44.23329544067383,0.0,,,,,479.2352668457031
-0.5289385318756104,1.0972603559494019,-3.717506170272827,0.0,2.336603879928589,,,,,0.30310535430908203,207.1518096923828,19.47220230102539,0.0,,,,,480.1420847167969
0.7284741401672363,2.0986886024475098,4.400655269622803,0.0,3.958474636077881,,,,,0.6445762515068054,728.8961181640625,-197.64028930664062,0.0,,,,,482.79983251953126
0.5972002744674683,1.6931374073028564,4.666834831237793,0.0,4.057863235473633,,,,,0.9810798764228821,973.8640747070312,-50.983028411865234,0.0,,,,,72.1215791015625
0.5970252752304077,1.4769432544708252,4.739034175872803,0.0,4.08903169631958,1.2554631233215332,90.69276428222656,4.406148910522461,36.59105682373047,-2.0138421058654785,1338.0941162109375,75.82183074951172,0.0,-0.2448863387107849,2.951625347137451,-0.20680955052375793,4.917162895202637,477.9488688964844
-0.31683629751205444,0.7554582953453064,-3.9236748218536377,0.0,3.162523031234741,,,,,0.8149194717407227,803.2801513671875,10.421607971191406,0.0,,,,,484.64552001953126
-0.4667195677757263,1.1404197216033936,-4.016727447509766,0.0,2.0341100692749023,,,,,-2.1955761909484863,529.8812255859375,-122.02644348144531,0.0,,,,,71.68522906494141
-0.4160284101963043,0.8317208290100098,-3.7908809185028076,0.0,2.7667784690856934,,,,,7.128457069396973,919.0206298828125,139.77151489257812,0.0,,,,,493.91471704101565
-0.5089761018753052,1.1857762336730957,-3.7717323303222656,0.0,2.387702226638794,,,,,2.6420199871063232,796.37548828125,69.49737548828125,0.0,,,,,493.0697265625
-0.5102182626724243,1.0956231355667114,-3.505516529083252,0.0,3.0934982299804688,,,,,-3.038079023361206,287.60565185546875,-26.488555908203125,0.0,,,,,95.83187719726563
0.533409595489502,1.476148247718811,4.803616046905518,0.0,4.107852935791016,0.6685196161270142,84.63760375976562,3.9996583461761475,31.797870635986328,-4.141937255859375,753.3245239257812,31.227296829223633,0.0,0.9244644045829773,3.3416056632995605,0.5683751106262207,5.453442096710205,493.0372202148437
0.6986183524131775,1.8709310293197632,4.534264087677002,0.0,4.229240894317627,,,,,-0.722955584526062,427.81298828125,-38.1121940612793,0.0,,,,,490.4245395507813
0.6860475540161133,1.7236614227294922,4.494948863983154,0.0,4.1084699630737305,,,,,-0.3693374693393707,672.8251342773438,22.197429656982422,0.0,,,,,492.0113154296875
-0.34151458740234375,0.7845931649208069,-3.8361918926239014,0.0,3.0906801223754883,,,,,3.9744153022766113,227.42544555664062,41.09377670288086,0.0,,,,,493.4514814453125
-0.5703481435775757,1.633327841758728,-3.4930036067962646,0.0,2.1936333179473877,,,,,3.488651990890503,273.41009521484375,-27.786762237548828,0.0,,,,,492.647701171875
0.8444613218307495,2.6944117546081543,5.357285022735596,0.0,5.316813945770264,,,,,6.057546615600586,932.7076416015625,30.03072738647461,0.0,,,,,516.3579208984376
-0.4664074778556824,0.9437942504882812,-3.5692007541656494,0.0,1.8464560508728027,,,,,-1.221942663192749,307.82806396484375,-7.716622352600098,0.0,,,,,512.1405263671875
-0.2948063015937805,0.6299334764480591,-3.6413471698760986,0.0,2.721635580062866,,,,,-6.718447208404541,613.6058349609375,11.2904052734375,0.0,,,,,511.5849028320313
0.7419103384017944,2.282801866531372,5.66279935836792,0.0,5.067957401275635,,,,,-0.8938103914260864,1050.1959228515625,-118.08085632324219,0.0,,,,,96.98869067382813
-0.31257444620132446,0.680904746055603,-3.5852930545806885,0.0,2.6941490173339844,1.7404307126998901,35.73838806152344,3.303154945373535,17.58469009399414,-3.950284242630005,489.0804748535156,-41.87654495239258,0.0,-0.4158805012702942,1.9464398622512817,-0.5323377847671509,3.4447927474975586,513.266162109375
-0.5329998731613159,1.3646384477615356,-3.4557652473449707,0.0,1.6112022399902344,,,,,-0.6563619375228882,278.0580139160156,13.363224983215332,0.0,,,,,515.9556030273437
-0.3570805490016937,0.6861249804496765,-3.575329303741455,0.0,2.538925886154175,,,,,-3.5873897075653076,377.34283447265625,-14.440707206726074,0.0,,,,,98.37286846923828
-0.5153743624687195,1.1238071918487549,-3.3270862102508545,0.0,2.0009686946868896,0.33055269718170166,73.30542755126953,3.6788136959075928,25.619234085083008,-0.019797420129179955,368.1739196777344,-56.81449508666992,0.0,0.3267054557800293,2.253502368927002,0.08886072039604187,3.6370038986206055,515.0889467773437
-0.5441849827766418,1.2180910110473633,-3.536508560180664,0.0,2.486985683441162,,,,,-0.11199016869068146,950.4036865234375,-28.04316520690918,0.0,,,,,65.11633114624023
0.7633609771728516,2.434832811355591,5.6345133781433105,0.0,4.841892719268799,1.22794508934021,93.19747161865234,4.469292163848877,38.31461715698242,-1.0919688940048218,1183.415283203125,-95.83743286132812,0.0,0.9849075078964233,2.0786354541778564,0.9277026653289795,4.109257221221924,492.20854296875
-0.46862778067588806,1.0400395393371582,-3.239865303039551,0.0,2.1774678230285645,,,,,-3.2794976234436035,463.1678161621094,-18.119213104248047,0.0,,,,,486.8872126464844
-0.5332483649253845,1.332240343093872,-3.3414177894592285,0.0,1.6851946115493774,,,,,0.08109607547521591,188.2062530517578,-45.868560791015625,0.0,,,,,66.34863790893554
-0.3601278066635132,0.8513139486312866,-3.8710007667541504,0.0,2.9591221809387207,4.0941996574401855,23.730344772338867,4.6320905685424805,16.277896881103516,0.2089637815952301,364.58831787109375,20.71868133544922,0.0,0.14573243260383606,1.3943755626678467,0.32485806941986084,2.3984375,72.87624298095703
-0.4366946816444397,0.8414112329483032,-3.593754291534424,0.0,1.8560072183609009,0.2182975709438324,60.208919525146484,3.216350555419922,19.606273651123047,5.092953681945801,475.49566650390625,10.289936065673828,0.0,0.2186138778924942,1.6733306646347046,0.499722957611084,4.659525394439697,63.53905834960938
-0.4837253987789154,1.0571595430374146,-3.7753050327301025,0.0,2.3807342052459717,0.46803468465805054,55.39260482788086,3.2916245460510254,19.899648666381836,-3.199455499649048,240.89572143554688,-63.70769500732422,0.0,0.03349391743540764,0.880534291267395,-0.2945635914802551,2.0823984146118164,65.21994708251952
0.868975043296814,2.884298324584961,5.256860256195068,0.0,5.049157619476318,0.4816441833972931,115.47193908691406,4.55644416809082,42.625732421875,3.405457019805908,1342.5694580078125,19.857505798339844,0.0,0.18739700317382812,4.489603042602539,0.06986680626869202,5.022392272949219,489.4828056640625
0.550345242023468,1.4699472188949585,4.053350448608398,0.0,3.2321279048919678,,,,,3.576056957244873,396.87347412109375,18.86284637451172,0.0,,,,,532.0232673339843
-0.5350115895271301,1.1859667301177979,-4.0098652839660645,0.0,3.409815549850464,,,,,-1.504088044166565,559.1341552734375,61.91558074951172,0.0,,,,,96.09888897705078
0.48858365416526794,1.0456974506378174,4.330038070678711,0.0,3.4892311096191406,0.2838042378425598,65.63697814941406,3.4159023761749268,22.36619758605957,0.5918734669685364,662.9384765625,67.13414764404297,0.0,0.159476175904274,3.8168623447418213,-0.2215796709060669,7.9183173179626465,100.06552600097656
0.48157110810279846,1.1700315475463867,4.058389186859131,0.0,3.727836847305298,1.585377812385559,69.04391479492188,4.132454872131348,28.584461212158203,-2.285642147064209,477.2208557128906,30.455183029174805,0.0,0.11564114689826965,2.3363397121429443,-0.3509024381637573,5.752254486083984,94.29548675537109
-0.581977367401123,1.6468696594238281,-3.932055950164795,0.0,2.9516091346740723,1.259875774383545,91.01483917236328,4.5189032554626465,34.48373794555664,1.5590873956680298,214.870361328125,-83.30624389648438,0.0,0.2804294228553772,4.985001564025879,0.3983178436756134,8.671425819396973,97.5666176147461
-0.4555036425590515,1.0857183933258057,-4.092055797576904,0.0,3.469254732131958,1.8733206987380981,60.616249084472656,3.9865822792053223,28.458030700683594,-3.383176803588867,637.2328491210938,-97.85906982421875,0.0,0.04150349646806717,1.727871298789978,-0.39618977904319763,2.8978006839752197,95.55309832763672
0.5858439207077026,1.2665125131607056,4.066981792449951,0.0,3.4952752590179443,0.8894665241241455,75.53482818603516,3.9002761840820312,31.145845413208008,2.0843474864959717,428.5543518066406,-85.37103271484375,0.0,0.42597562074661255,2.483211040496826,0.11732041835784912,5.334498882293701,539.1494931640625
-0.4986150860786438,1.1293760538101196,-4.239605903625488,0.0,3.084439754486084,,,,,1.3032963275909424,414.9317321777344,40.590118408203125,0.0,,,,,535.2991079101563
0.6425853967666626,1.7472248077392578,4.637604236602783,0.0,3.8498198986053467,,,,,0.5863624811172485,1109.0093994140625,-0.7155723571777344,0.0,,,,,79.5926513671875
-0.44202548265457153,0.9360256195068359,-3.9043445587158203,0.0,2.544762372970581,0.4108984172344208,55.08197784423828,3.2854154109954834,17.670528411865234,-1.6688945293426514,512.4271240234375,-22.708728790283203,0.0,0.2292548418045044,1.6750307083129883,0.30448055267333984,3.6874446868896484,506.3672346191406
0.6281604766845703,1.6502721309661865,4.559944152832031,0.0,4.346802711486816,,,,,-14.748178482055664,2088.82861328125,-372.7556457519531,0.0,,,,,507.5106096191406
-0.3729955554008484,0.8948389887809753,-3.758951425552368,0.0,3.150372266769409,,,,,-1.0631115436553955,383.00030517578125,-20.310903549194336,0.0,,,,,503.39531909179686
-0.5127568244934082,1.3472280502319336,-3.564769744873047,0.0,2.5091307163238525,,,,,-0.22754248976707458,429.36004638671875,95.98646545410156,0.0,,,,,79.46487109375
-0.4894600808620453,0.9947057962417603,-3.8304853439331055,0.0,2.2162938117980957,0.5688515305519104,57.592628479003906,3.2467737197875977,22.79974365234375,13.951205253601074,1505.56103515625,169.71771240234375,0.0,0.206778883934021,1.5962198972702026,0.09915114939212799,4.269207954406738,503.12759765625
0.6482232213020325,1.7295963764190674,4.531449794769287,0.0,4.174745082855225,,,,,-3.7095489501953125,584.8197021484375,-27.830337524414062,0.0,,,,,502.3806564941406
-0.4482289254665375,0.921164333820343,-3.9821994304656982,0.0,2.474745988845825,,,,,1.3770356178283691,335.00616455078125,4.74053955078125,0.0,,,,,505.5935390625
-0.5524521470069885,1.292824149131775,-4.644654273986816,0.0,4.043548583984375,,,,,1.2869493961334229,1621.8092041015625,87.16143798828125,0.0,,,,,119.93152160644532
-0.6554598212242126,1.849477767944336,-4.4393110275268555,0.0,4.015505313873291,2.261638879776001,101.19486236572266,5.373531818389893,41.93885803222656,5.8696370124816895,1428.8408203125,187.0906982421875,0.0,0.9793792963027954,3.892169237136841,0.6834932565689087,7.055129051208496,113.0257357788086
0.4723365902900696,0.8551263809204102,3.937178134918213,0.0,2.929973840713501,0.17397035658359528,50.606143951416016,2.9621071815490723,17.327150344848633,0.9501590728759766,356.3525695800781,5.181921005249023,0.0,0.35387036204338074,1.656374454498291,-0.3013407289981842,4.5076904296875,545.2057451171875
-0.5792267322540283,1.6487817764282227,-4.835424900054932,0.0,3.537943124771118,,,,,-3.5510125160217285,508.99609375,-84.38190460205078,0.0,,,,,542.5944895019531
0.4188009202480316,0.8993673324584961,3.76609206199646,0.0,3.2107629776000977,,,,,0.2141159027814865,528.1484375,51.811500549316406,0.0,,,,,121.400236328125
0.41697388887405396,1.0037049055099487,3.8482255935668945,0.0,2.891739845275879,0.6479352712631226,59.21451950073242,3.434885263442993,22.410615921020508,-4.643519401550293,900.2498168945312,-68.57672119140625,0.0,0.5365548133850098,2.1395349502563477,-0.34055107831954956,7.416573524475098,111.13811724853515
0.6236489415168762,1.3531246185302734,3.5871851444244385,0.0,2.9742062091827393,0.1460067480802536,80.28462982177734,3.576275110244751,29.914546966552734,-5.301774501800537,526.462890625,-77.18667602539062,0.0,0.4091925621032715,3.3087711334228516,0.16299021244049072,5.838482856750488,545.8871552734375
0.41936689615249634,0.9522751569747925,3.645916700363159,0.0,3.505854606628418,,,,,-2.8792805671691895,429.52496337890625,-12.400047302246094,0.0,,,,,545.6955715332032
0.55604487657547,1.2476831674575806,3.6548268795013428,0.0,2.7946882247924805,,,,,-1.6947357654571533,670.5838012695312,65.38418579101562,0.0,,,,,124.83654638671875
-0.6104030609130859,1.6442241668701172,-4.5920023918151855,0.0,3.8232383728027344,2.0441689491271973,101.77648162841797,5.183018207550049,44.054874420166016,-2.031397581100464,789.5505981445312,-48.936973571777344,0.0,0.6751430034637451,5.485763072967529,-0.03934061527252197,10.097660064697266,551.8653608398438
0.551887571811676,1.1889562606811523,3.7144205570220947,0.0,2.7805066108703613,,,,,-9.93166732788086,915.3958129882812,-243.45867919921875,0.0,,,,,558.1459819335937
