input_weights_mean,input_weights_var,output_weights_mean,output_weights_var,bias,pre_activation_mean,post_activation_mean,input_weight_grads_mean,input_weight_grads_var,output_weight_grads_mean,output_weight_grads_var,pre_activation_grad_mean,post_activation_grad_mean,neuron_idx,input_weights_mean_pct,input_weights_var_pct,output_weights_mean_pct,output_weights_var_pct,bias_pct,pre_activation_mean_pct,post_activation_mean_pct,input_weight_grads_mean_pct,input_weight_grads_var_pct,output_weight_grads_mean_pct,output_weight_grads_var_pct,pre_activation_grad_mean_pct,post_activation_grad_mean_pct,best_test_loss,control_best_test_loss,delta_best_test_loss
0.07846306264400482,0.04526818171143532,-0.3481294512748718,0.0,0.24772348999977112,0.2776390314102173,0.32659608125686646,,,,,-0.00012571433035191149,7.099071808625013e-05,0,0.5,0.25,0.5,0.0,0.875,0.875,0.625,,,,,0.375,0.375,0.050997450590133664,0.05379535129666328,-0.0027979007065296185
-0.004496467299759388,0.04353298619389534,-0.0029620425775647163,0.0,-0.03242390230298042,-0.08334584534168243,0.09565655887126923,,,,,2.399589902779553e-06,-1.8611240193422418e-06,1,0.125,0.125,0.75,0.0,0.375,0.125,0.0,,,,,0.5,0.125,0.05113961750268936,0.05379535129666328,-0.0026557337939739217
0.11467747390270233,0.08131744712591171,-0.7297553420066833,0.0,-0.04309330880641937,0.0022533386945724487,0.272685706615448,,,,,-0.00017037353245541453,0.00011625833576545119,2,0.75,0.625,0.25,0.0,0.25,0.375,0.5,,,,,0.25,0.625,0.051040064871311186,0.05379535129666328,-0.0027552864253520964
0.31188634037971497,0.8357845544815063,0.9389479160308838,0.0,0.10137402266263962,0.2267318218946457,1.3781836032867432,,,,,0.0003088201046921313,-0.00014862726675346494,3,0.875,0.875,0.875,0.0,0.625,0.75,0.875,,,,,0.875,0.0,0.05070904067158699,0.05379535129666328,-0.003086310625076291
0.086476169526577,0.07983902096748352,-0.8966972231864929,0.0,-0.049929119646549225,-0.057965636253356934,0.25525376200675964,,,,,-0.00021074278629384935,0.0001237753313034773,4,0.625,0.5,0.125,0.0,0.125,0.125,0.375,,,,,0.125,0.75,0.05103409603238106,0.05379535129666328,-0.0027612552642822252
0.07773678004741669,0.07340715080499649,-0.6598175764083862,0.0,0.10479602962732315,0.14145193994045258,0.31888216733932495,,,,,-0.00021082759485580027,0.0001041609066305682,5,0.375,0.375,0.375,0.0,0.75,0.625,0.625,,,,,0.0,0.5,0.0510290239751339,0.05379535129666328,-0.0027663273215293854
-0.20385345816612244,0.38675981760025024,-1.2456258535385132,0.0,-2.1243185997009277,-2.195432662963867,0.09973697364330292,,,,,0.0001560351811349392,0.00017252968973480165,6,0.0,0.75,0.0,0.0,0.0,0.0,0.125,,,,,0.75,0.875,0.05110723349452019,0.05379535129666328,-0.002688117802143092
0.002482682466506958,0.01002681814134121,-0.17968589067459106,0.0,-0.01193575281649828,0.07508556544780731,0.10230974853038788,,,,,1.8288210412720218e-05,4.241318674758077e-05,7,0.25,0.0,0.625,0.0,0.5,0.5,0.125,,,,,0.625,0.25,0.0510650826394558,0.05379535129666328,-0.002730268657207484
-0.2848092019557953,0.6810883283615112,-0.9300081729888916,0.0,-2.458645820617676,-2.5638625621795654,0.22293098270893097,,,,,0.0004895566962659359,0.0003900304436683655,0,0.0,0.75,0.125,0.0,0.0,0.0,0.5,,,,,0.75,0.75,0.0436202021241188,0.04510759881138802,-0.0014873966872692157
0.286795437335968,0.7176171541213989,1.1761420965194702,0.0,0.049343641847372055,0.14625184237957,1.203415870666504,,,,,0.0005391888553276658,-4.435100709088147e-05,1,0.875,0.875,0.875,0.0,0.375,0.5,0.875,,,,,0.875,0.0,0.04357076174020767,0.04510759881138802,-0.0015368370711803456
